case_id,replicate_id,baseline_status,baseline_compile_success,baseline_generated_file_count,baseline_oracle_requirement_recall,baseline_oracle_semantic_score,control_status,control_compile_success,control_generated_file_count,control_oracle_requirement_recall,control_oracle_semantic_score,requirements_drop_status,requirements_drop_compile_success,requirements_drop_generated_file_count,requirements_drop_oracle_requirement_recall,requirements_drop_oracle_semantic_score,sml_rule_drop_status,sml_rule_drop_compile_success,sml_rule_drop_generated_file_count,sml_rule_drop_oracle_requirement_recall,sml_rule_drop_oracle_semantic_score,generated_tree_drop_status,generated_tree_drop_compile_success,generated_tree_drop_generated_file_count,generated_tree_drop_oracle_requirement_recall,generated_tree_drop_oracle_semantic_score,intended_evolution_status,intended_evolution_compile_success,intended_evolution_generated_file_count,intended_evolution_oracle_requirement_recall,intended_evolution_oracle_semantic_score
SSMB2-013,R02,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,0.75,0.9,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,False,76,1.0,1.0,CONDITIONAL,True,77,1.0,1.0
SSMB2-013,R03,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,0.75,0.9,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,False,76,1.0,1.0,CONDITIONAL,True,77,1.0,1.0
SSMB2-013,R04,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,0.75,0.9,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,False,76,1.0,1.0,CONDITIONAL,True,77,1.0,1.0
SSMB2-013,R05,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,0.75,0.9,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,False,76,1.0,1.0,CONDITIONAL,True,77,1.0,1.0
SSMB2-013,R06,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,0.75,0.9,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,False,76,1.0,1.0,CONDITIONAL,True,77,1.0,1.0
SSMB2-013,R07,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,0.75,0.9,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,False,76,1.0,1.0,CONDITIONAL,True,77,1.0,1.0
SSMB2-013,R08,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,0.75,0.9,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,False,76,1.0,1.0,CONDITIONAL,True,77,1.0,1.0
SSMB2-013,R09,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,True,76,0.75,0.9,CONDITIONAL,True,76,1.0,1.0,CONDITIONAL,False,76,1.0,1.0,CONDITIONAL,True,77,1.0,1.0
SSMB2-014,R00,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R01,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R02,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R03,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R04,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R05,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R06,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R07,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R08,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-014,R09,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,1.0,1.0,CONDITIONAL,True,88,0.75,0.9,CONDITIONAL,False,88,1.0,0.85,CONDITIONAL,False,88,1.0,1.0,CONDITIONAL,True,89,1.0,1.0
SSMB2-015,R00,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R01,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R02,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R03,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R04,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R05,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R06,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R07,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R08,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-015,R09,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,True,76,0.75,0.8666666666666667,CONDITIONAL,True,76,1.0,0.9666666666666667,CONDITIONAL,False,76,1.0,0.9666666666666667,CONDITIONAL,True,77,1.0,0.9666666666666667
SSMB2-016,R00,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R01,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R02,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R03,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R04,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R05,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R06,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R07,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R08,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-016,R09,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,False,94,1.0,0.85,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-017,R00,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R01,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R02,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R03,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R04,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R05,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R06,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R07,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R08,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-017,R09,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,0.75,0.8666666666666667,REJECTED,False,0,1.0,0.8166666666666667,REJECTED,False,0,1.0,0.9666666666666667,REJECTED,False,0,1.0,0.9666666666666667
SSMB2-018,R00,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R01,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R02,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R03,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R04,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R05,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R06,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R07,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R08,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-018,R09,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,True,94,0.75,0.9,CONDITIONAL,True,94,1.0,1.0,CONDITIONAL,False,94,1.0,1.0,CONDITIONAL,True,95,1.0,1.0
SSMB2-019,R00,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R01,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R02,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R03,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R04,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R05,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R06,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R07,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R08,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-019,R09,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,1.0,0.9523809523809523,CONDITIONAL,True,88,0.75,0.8523809523809524,CONDITIONAL,False,88,1.0,0.8023809523809523,CONDITIONAL,False,88,1.0,0.9523809523809523,CONDITIONAL,True,89,1.0,0.9523809523809523
SSMB2-020,R00,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R01,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R02,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R03,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R04,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R05,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R06,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R07,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R08,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-020,R09,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,1.0,0.9761904761904762,CONDITIONAL,True,81,0.75,0.8761904761904762,CONDITIONAL,False,81,1.0,0.8261904761904761,CONDITIONAL,False,81,1.0,0.9761904761904762,CONDITIONAL,True,82,1.0,0.9761904761904762
SSMB2-021,R00,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R01,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R02,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R03,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R04,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R05,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R06,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R07,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R08,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-021,R09,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,1.0,0.9761904761904762,CONDITIONAL,True,76,0.75,0.8761904761904762,CONDITIONAL,False,76,1.0,0.8261904761904761,CONDITIONAL,False,76,1.0,0.9761904761904762,CONDITIONAL,True,77,1.0,0.9761904761904762
SSMB2-022,R00,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,1.0,0.9583333333333334,CONDITIONAL,True,81,0.75,0.8583333333333334,CONDITIONAL,False,81,1.0,0.8083333333333333,CONDITIONAL,False,81,1.0,0.9583333333333334,CONDITIONAL,True,82,1.0,0.9583333333333334
